DATE,TYPE,PID,PARENT,PATH,CMDLINE,SRCIP,SRCPORT,DSTIP,DSTPORT,NETTYPE
02\12\2014-02:46:40:165, PROCESS_MODLOAD,496,,\Windows\System32\msctf.dll,,,,,,
02\12\2014-02:46:40:166, PROCESS_MODLOAD,496,,\Windows\System32\cryptbase.dll,,,,,,
02\12\2014-02:46:40:167, PROCESS_MODLOAD,496,,\Windows\System32\ieframe.dll,,,,,,
02\12\2014-02:46:40:167, PROCESS_MODLOAD,496,,\Windows\System32\ole32.dll,,,,,,
02\12\2014-02:46:40:167, PROCESS_MODLOAD,496,,\Windows\System32\oleaut32.dll,,,,,,
02\12\2014-02:46:40:168, PROCESS_MODLOAD,496,,\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac\comctl32.dll,,,,,,
02\12\2014-02:46:40:169, PROCESS_MODLOAD,496,,\Program Files\Internet Explorer\IEShims.dll,,,,,,
02\12\2014-02:46:40:170, PROCESS_MODLOAD,496,,\Windows\System32\comdlg32.dll,,,,,,
02\12\2014-02:46:40:170, PROCESS_MODLOAD,496,,\Windows\System32\uxtheme.dll,,,,,,
02\12\2014-02:46:40:172, PROCESS_MODLOAD,496,,\Windows\System32\api-ms-win-downlevel-ole32-l1-1-0.dll,,,,,,
02\12\2014-02:46:40:174, PROCESS_MODLOAD,496,,\Windows\System32\urlmon.dll,,,,,,
02\12\2014-02:46:40:174, PROCESS_MODLOAD,496,,\Windows\System32\wininet.dll,,,,,,
02\12\2014-02:46:40:175, PROCESS_MODLOAD,496,,\Windows\System32\dwmapi.dll,,,,,,
02\12\2014-02:46:40:175, PROCESS_MODLOAD,496,,\Program Files\Internet Explorer\sqmapi.dll,,,,,,
02\12\2014-02:46:40:175, PROCESS_MODLOAD,496,,\Windows\System32\api-ms-win-downlevel-advapi32-l2-1-0.dll,,,,,,
02\12\2014-02:46:40:176, PROCESS_MODLOAD,496,,\Windows\System32\api-ms-win-downlevel-shlwapi-l2-1-0.dll,,,,,,
02\12\2014-02:46:40:176, PROCESS_MODLOAD,496,,\Windows\System32\profapi.dll,,,,,,
02\12\2014-02:46:40:177, PROCESS_MODLOAD,496,,\Windows\System32\secur32.dll,,,,,,
02\12\2014-02:46:40:177, PROCESS_MODLOAD,496,,\Windows\System32\sspicli.dll,,,,,,
02\12\2014-02:46:40:178, PROCESS_MODLOAD,496,,\Windows\System32\ws2_32.dll,,,,,,
02\12\2014-02:46:40:178, PROCESS_MODLOAD,496,,\Windows\System32\nsi.dll,,,,,,
02\12\2014-02:46:40:179, PROCESS_MODLOAD,496,,\Windows\System32\winhttp.dll,,,,,,
02\12\2014-02:46:40:179, PROCESS_MODLOAD,496,,\Windows\System32\webio.dll,,,,,,
02\12\2014-02:46:40:179, PROCESS_MODLOAD,496,,\Windows\System32\mswsock.dll,,,,,,
02\12\2014-02:46:40:180, PROCESS_MODLOAD,496,,\Windows\System32\wship6.dll,,,,,,
02\12\2014-02:46:40:180, PROCESS_MODLOAD,496,,\Windows\System32\IPHLPAPI.DLL,,,,,,
02\12\2014-02:46:40:180, PROCESS_MODLOAD,496,,\Windows\System32\winnsi.dll,,,,,,
02\12\2014-02:46:40:180, PROCESS_MODLOAD,496,,\Windows\System32\clbcatq.dll,,,,,,
02\12\2014-02:46:40:181, PROCESS_MODLOAD,496,,\Windows\System32\netprofm.dll,,,,,,
02\12\2014-02:46:40:181, PROCESS_MODLOAD,496,,\Windows\System32\nlaapi.dll,,,,,,
02\12\2014-02:46:40:181, PROCESS_MODLOAD,496,,\Windows\System32\cryptsp.dll,,,,,,
02\12\2014-02:46:40:184, PROCESS_MODLOAD,496,,\Windows\System32\rsaenh.dll,,,,,,
02\12\2014-02:46:40:184, PROCESS_MODLOAD,496,,\Windows\System32\RpcRtRemote.dll,,,,,,
02\12\2014-02:46:40:187, PROCESS_MODLOAD,496,,\Windows\System32\npmproxy.dll,,,,,,
02\12\2014-02:46:40:190, PROCESS_MODLOAD,496,,\Windows\System32\WSHTCPIP.DLL,,,,,,
02\12\2014-02:46:40:191, PROCESS_MODLOAD,496,,\Windows\System32\dnsapi.dll,,,,,,
02\12\2014-02:46:40:192, PROCESS_MODLOAD,496,,\Windows\System32\rasadhlp.dll,,,,,,
02\12\2014-02:46:40:192, PROCESS_MODLOAD,496,,\Windows\System32\FWPUCLNT.DLL,,,,,,
02\12\2014-02:46:40:194, PROCESS_MODLOAD,496,,\Program Files\Internet Explorer\ieproxy.dll,,,,,,
02\12\2014-02:46:40:204, PROCESS_LAUNCH,2056,496,\??\C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE,C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE SCODEF:496 CREDAT:267521 /prefetch:2,,,,,
02\12\2014-02:46:40:205, PROCESS_MODLOAD,496,,\Windows\System32\apphelp.dll,,,,,,
02\12\2014-02:46:40:205, PROCESS_MODLOAD,2056,,\Device\HarddiskVolume2\Program Files (x86)\Internet Explorer\iexplore.exe,,,,,,
02\12\2014-02:46:40:205, PROCESS_MODLOAD,2056,,\SystemRoot\System32\ntdll.dll,,,,,,
02\12\2014-02:46:40:205, PROCESS_MODLOAD,2056,,\SystemRoot\SysWOW64\ntdll.dll,,,,,,
02\12\2014-02:46:40:206, PROCESS_MODLOAD,2056,,\Windows\System32\wow64.dll,,,,,,
02\12\2014-02:46:40:206, PROCESS_MODLOAD,2056,,\Windows\System32\wow64win.dll,,,,,,
02\12\2014-02:46:40:206, PROCESS_MODLOAD,2056,,\Windows\System32\wow64cpu.dll,,,,,,
02\12\2014-02:46:40:206, PROCESS_MODLOAD,2056,,\Windows\System32\kernel32.dll,,,,,,
02\12\2014-02:46:40:206, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\kernel32.dll,,,,,,
02\12\2014-02:46:40:206, PROCESS_MODLOAD,2056,,\Windows\System32\kernel32.dll,,,,,,
02\12\2014-02:46:40:206, PROCESS_MODLOAD,2056,,\Windows\System32\user32.dll,,,,,,
02\12\2014-02:46:40:206, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\kernel32.dll,,,,,,
02\12\2014-02:46:40:206, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\KernelBase.dll,,,,,,
02\12\2014-02:46:40:207, PROCESS_MODLOAD,496,,\Windows\System32\ieui.dll,,,,,,
02\12\2014-02:46:40:207, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\msvcrt.dll,,,,,,
02\12\2014-02:46:40:207, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\api-ms-win-downlevel-advapi32-l1-1-0.dll,,,,,,
02\12\2014-02:46:40:207, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\advapi32.dll,,,,,,
02\12\2014-02:46:40:207, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\sechost.dll,,,,,,
02\12\2014-02:46:40:207, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\rpcrt4.dll,,,,,,
02\12\2014-02:46:40:208, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\sspicli.dll,,,,,,
02\12\2014-02:46:40:208, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\cryptbase.dll,,,,,,
02\12\2014-02:46:40:208, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\iertutil.dll,,,,,,
02\12\2014-02:46:40:208, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\api-ms-win-downlevel-version-l1-1-0.dll,,,,,,
02\12\2014-02:46:40:208, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\version.dll,,,,,,
02\12\2014-02:46:40:208, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\api-ms-win-downlevel-user32-l1-1-0.dll,,,,,,
02\12\2014-02:46:40:208, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\user32.dll,,,,,,
02\12\2014-02:46:40:208, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\gdi32.dll,,,,,,
02\12\2014-02:46:40:209, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\lpk.dll,,,,,,
02\12\2014-02:46:40:209, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\usp10.dll,,,,,,
02\12\2014-02:46:40:209, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\api-ms-win-downlevel-normaliz-l1-1-0.dll,,,,,,
02\12\2014-02:46:40:209, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\normaliz.dll,,,,,,
02\12\2014-02:46:40:209, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\api-ms-win-downlevel-shlwapi-l1-1-0.dll,,,,,,
02\12\2014-02:46:40:209, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\shlwapi.dll,,,,,,
02\12\2014-02:46:40:210, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\imm32.dll,,,,,,
02\12\2014-02:46:40:210, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\msctf.dll,,,,,,
02\12\2014-02:46:40:212, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\api-ms-win-downlevel-shell32-l1-1-0.dll,,,,,,
02\12\2014-02:46:40:212, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\shell32.dll,,,,,,
02\12\2014-02:46:40:214, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\ieframe.dll,,,,,,
02\12\2014-02:46:40:214, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\ole32.dll,,,,,,
02\12\2014-02:46:40:215, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\oleaut32.dll,,,,,,
02\12\2014-02:46:40:216, PROCESS_MODLOAD,2056,,\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll,,,,,,
02\12\2014-02:46:40:217, PROCESS_MODLOAD,496,,\Windows\System32\WindowsCodecs.dll,,,,,,
02\12\2014-02:46:40:217, PROCESS_MODLOAD,2056,,\Program Files (x86)\Internet Explorer\IEShims.dll,,,,,,
02\12\2014-02:46:40:217, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\comdlg32.dll,,,,,,
02\12\2014-02:46:40:217, PROCESS_MODLOAD,496,,\Windows\System32\oleacc.dll,,,,,,
02\12\2014-02:46:40:221, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\api-ms-win-downlevel-ole32-l1-1-0.dll,,,,,,
02\12\2014-02:46:40:225, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\uxtheme.dll,,,,,,
02\12\2014-02:46:40:228, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\wininet.dll,,,,,,
02\12\2014-02:46:40:228, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\secur32.dll,,,,,,
02\12\2014-02:46:40:229, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\urlmon.dll,,,,,,
02\12\2014-02:46:40:230, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\ws2_32.dll,,,,,,
02\12\2014-02:46:40:231, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\nsi.dll,,,,,,
02\12\2014-02:46:40:231, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\winhttp.dll,,,,,,
02\12\2014-02:46:40:232, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\webio.dll,,,,,,
02\12\2014-02:46:40:232, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\mswsock.dll,,,,,,
02\12\2014-02:46:40:232, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\api-ms-win-downlevel-advapi32-l2-1-0.dll,,,,,,
02\12\2014-02:46:40:233, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\wship6.dll,,,,,,
02\12\2014-02:46:40:233, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\IPHLPAPI.DLL,,,,,,
02\12\2014-02:46:40:233, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\winnsi.dll,,,,,,
02\12\2014-02:46:40:234, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\cryptsp.dll,,,,,,
02\12\2014-02:46:40:235, PROCESS_MODLOAD,496,,\Windows\System32\ExplorerFrame.dll,,,,,,
02\12\2014-02:46:40:235, PROCESS_MODLOAD,496,,\Windows\System32\duser.dll,,,,,,
02\12\2014-02:46:40:235, PROCESS_MODLOAD,496,,\Windows\System32\dui70.dll,,,,,,
02\12\2014-02:46:40:241, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\rsaenh.dll,,,,,,
02\12\2014-02:46:40:241, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\RpcRtRemote.dll,,,,,,
02\12\2014-02:46:40:242, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\clbcatq.dll,,,,,,
02\12\2014-02:46:40:243, PROCESS_MODLOAD,2056,,\Program Files (x86)\Internet Explorer\ieproxy.dll,,,,,,
02\12\2014-02:46:40:243, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\api-ms-win-downlevel-shlwapi-l2-1-0.dll,,,,,,
02\12\2014-02:46:40:248, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\mshtml.dll,,,,,,
02\12\2014-02:46:40:251, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\ieui.dll,,,,,,
02\12\2014-02:46:40:252, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\dwmapi.dll,,,,,,
02\12\2014-02:46:40:253, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\d2d1.dll,,,,,,
02\12\2014-02:46:40:253, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\DWrite.dll,,,,,,
02\12\2014-02:46:40:254, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\dxgi.dll,,,,,,
02\12\2014-02:46:40:254, PROCESS_MODLOAD,2056,,\Program Files (x86)\Internet Explorer\sqmapi.dll,,,,,,
02\12\2014-02:46:40:256, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\setupapi.dll,,,,,,
02\12\2014-02:46:40:256, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\cfgmgr32.dll,,,,,,
02\12\2014-02:46:40:256, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\devobj.dll,,,,,,
02\12\2014-02:46:40:257, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\wintrust.dll,,,,,,
02\12\2014-02:46:40:257, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\crypt32.dll,,,,,,
02\12\2014-02:46:40:257, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\msasn1.dll,,,,,,
02\12\2014-02:46:40:258, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\setupapi.dll,,,,,,
02\12\2014-02:46:40:258, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\cfgmgr32.dll,,,,,,
02\12\2014-02:46:40:258, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\devobj.dll,,,,,,
02\12\2014-02:46:40:264, PROCESS_MODLOAD,496,,\Windows\System32\sxs.dll,,,,,,
02\12\2014-02:46:40:270, PROCESS_MODLOAD,496,,\Windows\System32\setupapi.dll,,,,,,
02\12\2014-02:46:40:271, PROCESS_MODLOAD,496,,\Windows\System32\cfgmgr32.dll,,,,,,
02\12\2014-02:46:40:271, PROCESS_MODLOAD,496,,\Windows\System32\devobj.dll,,,,,,
02\12\2014-02:46:40:271, PROCESS_MODLOAD,496,,\Windows\System32\propsys.dll,,,,,,
02\12\2014-02:46:40:272, PROCESS_MODLOAD,496,,\Windows\System32\ntmarta.dll,,,,,,
02\12\2014-02:46:40:272, PROCESS_MODLOAD,496,,\Windows\System32\Wldap32.dll,,,,,,
02\12\2014-02:46:40:285, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\sxs.dll,,,,,,
02\12\2014-02:46:40:294, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\propsys.dll,,,,,,
02\12\2014-02:46:40:296, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\dnsapi.dll,,,,,,
02\12\2014-02:46:40:298, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\wininet.dll,,,,,,
02\12\2014-02:46:40:299, PROCESS_MODLOAD,496,,\Windows\System32\dhcpcsvc6.dll,,,,,,
02\12\2014-02:46:40:299, NETWORKV4,4,,,,192.168.137.69,137,192.168.137.255,137,17
02\12\2014-02:46:40:299, PROCESS_MODLOAD,496,,\Windows\System32\dhcpcsvc.dll,,,,,,
02\12\2014-02:46:40:299, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\apphelp.dll,,,,,,
02\12\2014-02:46:40:300, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\ieframe.dll,,,,,,
02\12\2014-02:46:40:302, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\profapi.dll,,,,,,
02\12\2014-02:46:40:317, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\WSHTCPIP.DLL,,,,,,
02\12\2014-02:46:40:318, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\FWPUCLNT.DLL,,,,,,
02\12\2014-02:46:40:318, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\rasadhlp.dll,,,,,,
02\12\2014-02:46:40:319, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\wshqos.dll,,,,,,
02\12\2014-02:46:40:319, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\wshqos.dll,,,,,,
02\12\2014-02:46:40:320, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\wshqos.dll,,,,,,
02\12\2014-02:46:40:320, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\wshqos.dll,,,,,,
02\12\2014-02:46:40:644, NETWORKV4,2056,,,,192.168.137.69,49469,178.250.245.198,80,6
02\12\2014-02:46:40:645, NETWORKV4,2056,,,,192.168.137.69,49468,178.250.245.198,80,6
02\12\2014-02:46:40:975, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\mshtml.dll,,,,,,
02\12\2014-02:46:40:978, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\mlang.dll,,,,,,
02\12\2014-02:46:40:979, PROCESS_MODLOAD,496,,\Windows\System32\mlang.dll,,,,,,
02\12\2014-02:46:41:00, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\jscript9.dll,,,,,,
02\12\2014-02:46:41:08, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\bcrypt.dll,,,,,,
02\12\2014-02:46:41:08, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\bcryptprimitives.dll,,,,,,
02\12\2014-02:46:41:10, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\ieapfltr.dll,,,,,,
02\12\2014-02:46:41:12, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\msimtf.dll,,,,,,
02\12\2014-02:46:41:14, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\msctf.dll,,,,,,
02\12\2014-02:46:41:14, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\ole32.dll,,,,,,
02\12\2014-02:46:41:15, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\IME\IMEJP10\IMJPTIP.DLL,,,,,,
02\12\2014-02:46:41:15, PROCESS_MODLOAD,2056,,\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.18201_none_ec80f00e8593ece5\comctl32.dll,,,,,,
02\12\2014-02:46:41:15, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\oleacc.dll,,,,,,
02\12\2014-02:46:41:16, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\IMJP10K.DLL,,,,,,
02\12\2014-02:46:41:26, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\IME\shared\IMETIP.DLL,,,,,,
02\12\2014-02:46:41:27, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\msctf.dll,,,,,,
02\12\2014-02:46:41:28, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\IME\shared\imecfm.dll,,,,,,
02\12\2014-02:46:41:32, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\ieapfltr.dat,,,,,,
02\12\2014-02:46:41:34, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\setupapi.dll,,,,,,
02\12\2014-02:46:41:34, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\cfgmgr32.dll,,,,,,
02\12\2014-02:46:41:34, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\devobj.dll,,,,,,
02\12\2014-02:46:41:36, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\setupapi.dll,,,,,,
02\12\2014-02:46:41:36, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\cfgmgr32.dll,,,,,,
02\12\2014-02:46:41:36, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\devobj.dll,,,,,,
02\12\2014-02:46:41:37, PROCESS_MODLOAD,496,,\Windows\System32\crypt32.dll,,,,,,
02\12\2014-02:46:41:37, PROCESS_MODLOAD,496,,\Windows\System32\msasn1.dll,,,,,,
02\12\2014-02:46:41:38, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\setupapi.dll,,,,,,
02\12\2014-02:46:41:38, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\cfgmgr32.dll,,,,,,
02\12\2014-02:46:41:38, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\devobj.dll,,,,,,
02\12\2014-02:46:41:39, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\setupapi.dll,,,,,,
02\12\2014-02:46:41:39, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\cfgmgr32.dll,,,,,,
02\12\2014-02:46:41:40, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\devobj.dll,,,,,,
02\12\2014-02:46:41:41, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\d3d11.dll,,,,,,
02\12\2014-02:46:41:42, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\d3d10warp.dll,,,,,,
02\12\2014-02:46:41:42, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\setupapi.dll,,,,,,
02\12\2014-02:46:41:42, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\cfgmgr32.dll,,,,,,
02\12\2014-02:46:41:42, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\devobj.dll,,,,,,
02\12\2014-02:46:41:43, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\setupapi.dll,,,,,,
02\12\2014-02:46:41:44, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\cfgmgr32.dll,,,,,,
02\12\2014-02:46:41:44, PROCESS_MODLOAD,2056,,\Windows\SysWOW64\devobj.dll,,,,,,
02\12\2014-02:46:41:106, PROCESS_MODLOAD,2144,,\Program Files\Internet Explorer\iexplore.exe,,,,,,
02\12\2014-02:46:41:106, PROCESS_MODLOAD,2144,,\Program Files\Internet Explorer\iexplore.exe,,,,,,
02\12\2014-02:46:41:348, PROCESS_MODLOAD,496,,\Windows\System32\userenv.dll,,,,,,
02\12\2014-02:46:41:350, PROCESS_MODLOAD,496,,\Windows\System32\linkinfo.dll,,,,,,
02\12\2014-02:46:41:502, PROCESS_QUIT,2056,,,,,,,,
02\12\2014-02:46:41:513, PROCESS_QUIT,496,,,,,,,,
02\12\2014-02:46:58:06, PROCESS_LAUNCH,2848,752,\??\C:\Program Files\Internet Explorer\iexplore.exe,C:\Program Files\Internet Explorer\iexplore.exe -Embedding,,,,,
02\12\2014-02:46:58:07, PROCESS_MODLOAD,2848,,\Device\HarddiskVolume2\Program Files\Internet Explorer\iexplore.exe,,,,,,
02\12\2014-02:46:58:07, PROCESS_MODLOAD,2848,,\SystemRoot\System32\ntdll.dll,,,,,,
02\12\2014-02:46:58:07, PROCESS_MODLOAD,2848,,\Windows\System32\kernel32.dll,,,,,,
02\12\2014-02:46:58:08, PROCESS_MODLOAD,2848,,\Windows\System32\KernelBase.dll,,,,,,
02\12\2014-02:46:58:08, PROCESS_MODLOAD,2848,,\Windows\System32\user32.dll,,,,,,
02\12\2014-02:46:58:08, PROCESS_MODLOAD,2848,,\Windows\System32\gdi32.dll,,,,,,
02\12\2014-02:46:58:09, PROCESS_MODLOAD,2848,,\Windows\System32\lpk.dll,,,,,,
02\12\2014-02:46:58:09, PROCESS_MODLOAD,2848,,\Windows\System32\usp10.dll,,,,,,
02\12\2014-02:46:58:09, PROCESS_MODLOAD,2848,,\Windows\System32\msvcrt.dll,,,,,,
02\12\2014-02:46:58:10, PROCESS_MODLOAD,2848,,\Windows\System32\api-ms-win-downlevel-advapi32-l1-1-0.dll,,,,,,
02\12\2014-02:46:58:10, PROCESS_MODLOAD,2848,,\Windows\System32\advapi32.dll,,,,,,
02\12\2014-02:46:58:10, PROCESS_MODLOAD,2848,,\Windows\System32\sechost.dll,,,,,,
02\12\2014-02:46:58:10, PROCESS_MODLOAD,2848,,\Windows\System32\rpcrt4.dll,,,,,,
02\12\2014-02:46:58:11, PROCESS_MODLOAD,2848,,\Windows\System32\api-ms-win-downlevel-shell32-l1-1-0.dll,,,,,,
02\12\2014-02:46:58:11, PROCESS_MODLOAD,2848,,\Windows\System32\shell32.dll,,,,,,
02\12\2014-02:46:58:11, PROCESS_MODLOAD,2848,,\Windows\System32\shlwapi.dll,,,,,,
02\12\2014-02:46:58:12, PROCESS_MODLOAD,2848,,\Windows\System32\iertutil.dll,,,,,,
02\12\2014-02:46:58:12, PROCESS_MODLOAD,2848,,\Windows\System32\api-ms-win-downlevel-version-l1-1-0.dll,,,,,,
02\12\2014-02:46:58:12, PROCESS_MODLOAD,2848,,\Windows\System32\version.dll,,,,,,
02\12\2014-02:46:58:13, PROCESS_MODLOAD,2848,,\Windows\System32\api-ms-win-downlevel-user32-l1-1-0.dll,,,,,,
02\12\2014-02:46:58:13, PROCESS_MODLOAD,2848,,\Windows\System32\api-ms-win-downlevel-normaliz-l1-1-0.dll,,,,,,
02\12\2014-02:46:58:13, PROCESS_MODLOAD,2848,,\Windows\System32\normaliz.dll,,,,,,
02\12\2014-02:46:58:13, PROCESS_MODLOAD,2848,,\Windows\System32\api-ms-win-downlevel-shlwapi-l1-1-0.dll,,,,,,
02\12\2014-02:46:58:14, PROCESS_MODLOAD,2848,,\Windows\System32\imm32.dll,,,,,,
02\12\2014-02:46:58:15, PROCESS_MODLOAD,2848,,\Windows\System32\msctf.dll,,,,,,
02\12\2014-02:46:58:16, PROCESS_MODLOAD,2848,,\Windows\System32\cryptbase.dll,,,,,,
02\12\2014-02:46:58:18, PROCESS_MODLOAD,2848,,\Windows\System32\ieframe.dll,,,,,,
02\12\2014-02:46:58:18, PROCESS_MODLOAD,2848,,\Windows\System32\ole32.dll,,,,,,
02\12\2014-02:46:58:19, PROCESS_MODLOAD,2848,,\Windows\System32\oleaut32.dll,,,,,,
02\12\2014-02:46:58:20, PROCESS_MODLOAD,2848,,\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac\comctl32.dll,,,,,,
02\12\2014-02:46:58:21, PROCESS_MODLOAD,2848,,\Program Files\Internet Explorer\IEShims.dll,,,,,,
02\12\2014-02:46:58:23, PROCESS_MODLOAD,2848,,\Windows\System32\comdlg32.dll,,,,,,
02\12\2014-02:46:58:23, PROCESS_MODLOAD,2848,,\Windows\System32\uxtheme.dll,,,,,,
02\12\2014-02:46:58:27, PROCESS_MODLOAD,2848,,\Windows\System32\api-ms-win-downlevel-ole32-l1-1-0.dll,,,,,,
02\12\2014-02:46:58:29, PROCESS_MODLOAD,2848,,\Windows\System32\urlmon.dll,,,,,,
02\12\2014-02:46:58:29, PROCESS_MODLOAD,2848,,\Windows\System32\wininet.dll,,,,,,
02\12\2014-02:46:58:30, PROCESS_MODLOAD,2848,,\Windows\System32\dwmapi.dll,,,,,,
